Simulation Total Time;6802419
Total Number of Sensed Events by the WSN: 497309
Total Number of Sensed Events by the Drone: 303151
Number of Sensed Events by the Drone per Day
Total Number of Sensed Events by the Drone: 302786
Number of Sensed Events by the Drone per Day
1;4036
2;4126
3;4055
4;4159
5;4079
6;4034
7;3962
8;4063
9;4026
10;4051
11;4020
12;4037
13;3965
14;3970
15;4042
16;4013
17;4037
18;3949
19;4011
20;4053
21;3964
22;4076
23;4012
24;4073
25;4052
26;3918
27;4048
28;4012
29;4029
30;4005
31;4073
32;3989
33;4009
34;4054
35;4018
36;4031
37;4083
38;4075
39;4015
40;4005
41;4039
42;3965
43;4058
44;4009
45;4051
46;3984
47;3973
48;4029
49;3979
50;4024
51;3958
52;4022
53;4080
54;4087
55;4001
56;4070
57;4008
58;4062
59;4049
60;4058
61;3986
62;3986
63;4064
64;4005
65;3929
66;4038
67;4074
68;4089
69;4003
70;3982
71;3971
72;4030
73;3736
74;2633
75;2682
76;2054
77;658
78;694
79;437
Simulation Total Time;6803116
Total Number of Sensed Events by the WSN: 496096
Total Number of Sensed Events by the Drone: 302934
Number of Sensed Events by the Drone per Day
1;3994
2;4020
3;3994
4;4018
5;3984
6;4012
7;4068
8;3993
9;4039
10;4050
11;4059
12;4065
13;4040
14;3980
15;4006
16;4024
17;4039
18;4018
19;3976
20;4064
21;4039
22;4053
23;4069
24;4042
25;4010
26;4061
27;4006
28;3963
29;4034
30;4105
31;4047
32;3961
33;3993
34;4050
35;4025
36;3993
37;4065
38;4090
39;4034
40;3992
41;4024
42;4064
43;4047
44;4003
45;3973
46;4002
47;4031
48;4015
49;4029
50;3974
51;4022
52;3994
53;4033
54;4043
55;4095
56;4033
57;4075
58;4052
59;4011
60;4084
61;4025
62;4017
63;4020
64;4070
65;4005
66;4009
67;3981
68;4054
69;4033
70;3992
71;3972
72;4047
73;3859
74;2749
75;2672
76;2004
77;694
78;665
79;387
Simulation Total Time;6814511
Total Number of Sensed Events by the WSN: 497642
Total Number of Sensed Events by the Drone: 303449
Number of Sensed Events by the Drone per Day
1;4033
2;4006
3;4094
4;4011
5;4091
6;3983
7;3995
8;4006
9;3985
10;4026
11;3956
12;4033
13;4061
14;4109
15;4015
16;4041
17;4079
18;4075
19;4032
20;4052
21;4081
22;4086
23;4041
24;4020
25;4037
26;3997
27;4047
28;4065
29;4074
30;4043
31;3996
32;3955
33;3998
34;4036
35;4065
36;4049
37;3989
38;4041
39;4023
40;4090
41;4032
42;4032
43;4020
44;4044
45;4065
46;4010
47;4045
48;4015
49;4084
50;4050
51;4031
52;3992
53;4007
54;4052
55;4021
56;4047
57;4049
58;4067
59;4094
60;4013
61;4087
62;4075
63;4039
64;4006
65;4031
66;4064
67;3993
68;4027
69;3999
70;4077
71;4032
72;4036
73;3704
74;2648
75;2719
76;1923
77;681
78;667
79;455
Simulation Total Time;6815604
Total Number of Sensed Events by the WSN: 497530
Total Number of Sensed Events by the Drone: 303096
Number of Sensed Events by the Drone per Day
1;4026
2;4030
3;4055
4;4084
5;4038
6;4043
7;3997
8;4062
9;4054
10;3977
11;3975
12;4071
13;4043
14;4047
15;4096
16;4074
17;4035
18;4007
19;4038
20;4058
21;4003
22;3989
23;4052
24;4025
25;4042
26;4014
27;4020
28;4071
29;4044
30;4015
31;4064
32;3989
33;3992
34;4081
35;4004
36;4028
37;4041
38;4055
39;4033
40;3946
41;4051
42;3999
43;4015
44;4010
45;3995
46;4058
47;4046
48;4123
49;3978
50;4081
51;4045
52;4093
53;4072
54;4007
55;4005
56;3997
57;3966
58;3988
59;4000
60;4038
61;4037
62;4077
63;3998
64;4063
65;4048
66;4028
67;4016
68;4090
69;4047
70;4026
71;4045
72;4044
73;3704
74;2699
75;2675
76;1883
77;654
78;630
79;447
Simulation Total Time;6804511
Total Number of Sensed Events by the WSN: 497355
Total Number of Sensed Events by the Drone: 303100
Number of Sensed Events by the Drone per Day
1;4071
2;3926
3;4089
4;4060
5;3979
6;4091
7;3956
8;4054
9;4029
10;4052
11;4081
12;4046
13;4095
14;3964
15;4099
16;4037
17;4009
18;4007
19;3996
20;4047
21;4010
22;4007
23;4027
24;4017
25;4023
26;4050
27;4008
28;4038
29;4071
30;4042
31;4027
32;3985
33;4019
34;4021
35;4030
36;4033
37;4053
38;4060
39;4073
40;4002
41;4042
42;4054
43;4026
44;3996
45;4021
46;3962
47;3994
48;3972
49;4048
50;4059
51;4052
52;4071
53;4032
54;4055
55;4046
56;4017
57;4014
58;4091
59;4081
60;3983
61;4022
62;4009
63;3952
64;3971
65;4090
66;4041
67;4043
68;4010
69;4026
70;4057
71;4081
72;4086
73;3826
74;2643
75;2751
76;1837
77;689
78;690
79;376
Simulation Total Time;6825121
Total Number of Sensed Events by the WSN: 498606
Total Number of Sensed Events by the Drone: 303705
Number of Sensed Events by the Drone per Day
1;3987
2;4075
3;4045
4;3946
5;4039
6;4009
7;4073
8;4023
9;4012
10;4045
11;4030
12;4050
13;4067
14;4038
15;4039
16;4022
17;4082
18;4025
19;4052
20;4037
21;4054
22;4022
23;4028
24;4054
25;4104
26;4104
27;4023
28;4060
29;4057
30;4044
31;4003
32;4130
33;4000
34;4072
35;3919
36;3981
37;4015
38;4043
39;4047
40;4049
41;4049
42;4091
43;4036
44;4047
45;4063
46;4148
47;4073
48;4063
49;4072
50;4078
51;4077
52;4061
53;4047
54;4043
55;4082
56;4043
57;4004
58;4013
59;4035
60;4085
61;4051
62;4025
63;4047
64;4049
65;4084
66;4026
67;3981
68;4048
69;4035
70;3949
71;4026
72;4081
73;3639
74;2696
75;2749
76;1779
77;693
78;677
79;355
Simulation Total Time;6814633
Total Number of Sensed Events by the WSN: 497669
Total Number of Sensed Events by the Drone: 303132
Number of Sensed Events by the Drone per Day
1;3979
2;4028
3;4016
4;4080
5;4043
6;4097
7;3989
8;4006
9;4028
10;4003
11;3986
12;3990
13;3990
14;3990
15;4060
16;4033
17;4033
