Simulation Total Time;8290024
Total Number of Sensed Events by the WSN: 0
Number of Sensed Events by the WSN per Day
1;0
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death; Lifetime
eboracum.wsn.network.node.sensor.MuleWSNNode;Node21;0;347265;40376;0;6943;7731393.333331;89 days 11:37:3
eboracum.wsn.network.node.sensor.MuleWSNNode;Node22;0;374585;41129;0;6850;7744069.999997;89 days 15:9:43
eboracum.wsn.network.node.sensor.MuleWSNNode;Node23;0;377678;40942;0;6776;7756779.999997;89 days 18:41:12
eboracum.wsn.network.node.sensor.MuleWSNNode;Node24;0;378841;41106;0;6814;7750026.666663;89 days 16:48:24
eboracum.wsn.network.node.sensor.MuleWSNNode;Node25;0;378200;41432;0;6980;7721826.666664;89 days 8:59:13
eboracum.wsn.network.node.sensor.MuleWSNNode;Node26;0;379108;41291;0;6906;7734383.33333;89 days 12:27:30
eboracum.wsn.network.node.sensor.MuleWSNNode;Node27;0;376129;40972;0;6842;7745899.999997;89 days 15:39:36
eboracum.wsn.network.node.sensor.MuleWSNNode;Node28;0;363185;39897;0;6746;7765163.33333;89 days 20:59:40
eboracum.wsn.network.node.sensor.MuleWSNNode;Node29;0;207625;30685;0;5982;7920656.666665;91 days 16:13:18
eboracum.wsn.network.node.sensor.MuleWSNNode;Node30;0;194267;30882;0;5948;7925553.333332;91 days 17:33:15
eboracum.wsn.network.node.sensor.MuleWSNNode;Node31;0;348117;40497;0;6952;7729516.666664;89 days 11:6:23
eboracum.wsn.network.node.sensor.MuleWSNNode;Node32;0;375371;41352;0;6917;7732386.666664;89 days 11:53:46
eboracum.wsn.network.node.sensor.MuleWSNNode;Node33;0;378962;41013;0;6819;7749519.999997;89 days 16:38:53
eboracum.wsn.network.node.sensor.MuleWSNNode;Node34;0;379842;41123;1;6863;7741966.666664;89 days 14:33:24
eboracum.wsn.network.node.sensor.MuleWSNNode;Node35;0;380460;41406;0;6914;7732693.33333;89 days 11:58:22
eboracum.wsn.network.node.sensor.MuleWSNNode;Node36;0;381510;41417;1;6848;7743436.666664;89 days 14:58:0
eboracum.wsn.network.node.sensor.MuleWSNNode;Node37;0;377822;41379;0;6908;7733763.33333;89 days 12:17:3
eboracum.wsn.network.node.sensor.MuleWSNNode;Node38;0;365151;40082;0;6906;7738413.333331;89 days 13:33:37
eboracum.wsn.network.node.sensor.MuleWSNNode;Node39;0;210327;30798;0;5976;7921259.999999;91 days 16:21:1
eboracum.wsn.network.node.sensor.MuleWSNNode;Node40;0;193261;30795;0;5981;7920453.333332;91 days 16:8:20
eboracum.wsn.network.node.sensor.MuleWSNNode;Node41;0;345406;40366;0;6943;7731423.333332;
eboracum.wsn.network.node.sensor.MuleWSNNode;Node42;0;374642;41396;0;6919;7731909.999998;89 days 11:47:21
eboracum.wsn.network.node.sensor.MuleWSNNode;Node43;0;379875;41197;0;6825;7747926.666665;89 days 16:14:10
eboracum.wsn.network.node.sensor.MuleWSNNode;Node44;0;381440;41194;0;6867;7741076.666665;89 days 14:19:34
eboracum.wsn.network.node.sensor.MuleWSNNode;Node45;0;381775;41474;0;6901;7734589.999998;89 days 12:29:57
eboracum.wsn.network.node.sensor.MuleWSNNode;Node46;0;381555;41572;0;6993;7719236.666665;89 days 8:14:24
eboracum.wsn.network.node.sensor.MuleWSNNode;Node47;0;375447;41531;0;6982;7721169.999998;89 days 8:47:13
eboracum.wsn.network.node.sensor.MuleWSNNode;Node48;0;360093;40157;0;6803;7754986.666665;89 days 18:10:2
eboracum.wsn.network.node.sensor.MuleWSNNode;Node49;0;208152;30675;1;5961;7924119.999999;91 days 17:10:5
eboracum.wsn.network.node.sensor.MuleWSNNode;Node50;0;192314;30694;0;5950;7925853.333332;91 days 17:38:31
eboracum.wsn.network.node.sensor.MuleWSNNode;Node51;0;342234;40156;0;6784;7758096.666665;89 days 19:2:19
eboracum.wsn.network.node.sensor.MuleWSNNode;Node52;0;373365;41345;0;6893;7736329.999998;89 days 12:59:51
eboracum.wsn.network.node.sensor.MuleWSNNode;Node53;0;380480;41339;0;6943;7728179.999998;89 days 10:43:18
eboracum.wsn.network.node.sensor.MuleWSNNode;Node54;0;381519;41284;0;6877;7739143.333331;89 days 13:47:31
eboracum.wsn.network.node.sensor.MuleWSNNode;Node55;0;381874;41279;0;6904;7734749.999998;89 days 12:33:36
eboracum.wsn.network.node.sensor.MuleWSNNode;Node56;0;381405;41524;0;6917;7731809.999998;89 days 11:44:15
eboracum.wsn.network.node.sensor.MuleWSNNode;Node57;0;374398;41506;0;6923;7730889.999998;89 days 11:28:56
eboracum.wsn.network.node.sensor.MuleWSNNode;Node58;0;355304;40133;0;6827;7751146.666665;89 days 17:5:58
eboracum.wsn.network.node.sensor.MuleWSNNode;Node59;0;204653;30724;0;5974;7921833.333332;91 days 16:31:17
eboracum.wsn.network.node.sensor.MuleWSNNode;Node60;0;193955;30932;0;6028;7912319.999999;91 days 13:53:18
eboracum.wsn.network.node.sensor.MuleWSNNode;Node61;0;343555;40156;0;6911;7737349.999998;89 days 13:16:2
eboracum.wsn.network.node.sensor.MuleWSNNode;Node62;0;372874;41364;0;6929;7730383.33333;89 days 11:21:52
eboracum.wsn.network.node.sensor.MuleWSNNode;Node63;0;378919;41342;0;6901;7735029.999998;89 days 12:38:12
eboracum.wsn.network.node.sensor.MuleWSNNode;Node64;0;380695;41122;0;6824;7748339.999997;89 days 16:19:0
eboracum.wsn.network.node.sensor.MuleWSNNode;Node65;0;380885;41166;0;6804;7751459.999997;89 days 17:11:47
eboracum.wsn.network.node.sensor.MuleWSNNode;Node66;0;379781;41258;0;6878;7739066.666664;89 days 13:45:25
eboracum.wsn.network.node.sensor.MuleWSNNode;Node67;0;372795;41237;0;6952;7727049.999998;89 days 10:25:19
eboracum.wsn.network.node.sensor.MuleWSNNode;Node68;0;354551;40141;0;6902;7738873.333331;89 days 13:42:4
eboracum.wsn.network.node.sensor.MuleWSNNode;Node69;0;205417;30907;0;5991;7918446.666665;91 days 15:36:8
eboracum.wsn.network.node.sensor.MuleWSNNode;Node70;0;193253;30892;1;6023;7913269.999999;91 days 14:8:8
eboracum.wsn.network.node.sensor.MuleWSNNode;Node71;0;341688;40007;0;6756;7763163.33333;89 days 20:27:36
eboracum.wsn.network.node.sensor.MuleWSNNode;Node72;0;371286;41163;0;6835;7746406.666664;89 days 15:49:36
eboracum.wsn.network.node.sensor.MuleWSNNode;Node73;0;377539;41268;0;6862;7741646.666663;89 days 14:27:46
eboracum.wsn.network.node.sensor.MuleWSNNode;Node74;0;378519;41316;0;6899;7735443.33333;89 days 12:44:11
eboracum.wsn.network.node.sensor.MuleWSNNode;Node75;0;378624;41268;0;6952;7726946.666663;89 days 10:22:56
eboracum.wsn.network.node.sensor.MuleWSNNode;Node76;0;378133;41120;0;6855;7743286.666664;89 days 14:54:54
eboracum.wsn.network.node.sensor.MuleWSNNode;Node77;0;369797;40889;0;6689;7771166.666663;89 days 22:40:3
eboracum.wsn.network.node.sensor.MuleWSNNode;Node78;0;351546;39809;0;6733;7767579.999997;89 days 21:39:43
eboracum.wsn.network.node.sensor.MuleWSNNode;Node79;0;205128;30683;0;6050;7909556.666665;
eboracum.wsn.network.node.sensor.MuleWSNNode;Node80;0;181788;29937;0;6062;7910083.333332;
eboracum.wsn.network.node.sensor.MuleWSNNode;Node81;0;277770;39160;0;6849;7750796.666666;89 days 17:0:9
eboracum.wsn.network.node.sensor.MuleWSNNode;Node82;0;354027;40306;1;6959;7729009.999998;89 days 10:58:0
eboracum.wsn.network.node.sensor.MuleWSNNode;Node83;0;367860;40373;0;6911;7736626.666663;89 days 13:4:36
eboracum.wsn.network.node.sensor.MuleWSNNode;Node84;0;368957;40393;0;6901;7738193.333331;89 days 13:31:45
eboracum.wsn.network.node.sensor.MuleWSNNode;Node85;0;369692;40351;0;6868;7743723.33333;89 days 15:3:1
eboracum.wsn.network.node.sensor.MuleWSNNode;Node86;0;367975;40331;0;6910;7736929.999998;89 days 13:9:44
eboracum.wsn.network.node.sensor.MuleWSNNode;Node87;0;361532;40145;0;6970;7727749.999997;89 days 10:37:17
eboracum.wsn.network.node.sensor.MuleWSNNode;Node88;0;292443;38847;0;6819;7756739.999999;89 days 18:39:23
eboracum.wsn.network.node.sensor.MuleWSNNode;Node89;0;144017;29616;0;5883;7940390;91 days 21:40:36
eboracum.wsn.network.node.sensor.MuleWSNNode;Node90;0;199610;22199;0;5079;8096433.333332;93 days 17:1:21
eboracum.wsn.network.node.sensor.MuleWSNNode;Node91;0;183077;29767;0;5979;7924206.666666;91 days 17:12:26
eboracum.wsn.network.node.sensor.MuleWSNNode;Node92;0;203678;30908;0;6003;7916483.333333;91 days 15:2:42
eboracum.wsn.network.node.sensor.MuleWSNNode;Node93;0;212987;30897;0;5973;7921419.999999;91 days 16:25:26
eboracum.wsn.network.node.sensor.MuleWSNNode;Node94;0;213196;30911;0;6037;7910920;91 days 13:29:49
eboracum.wsn.network.node.sensor.MuleWSNNode;Node95;0;213709;30867;0;5986;7919396.666665;91 days 15:52:11
eboracum.wsn.network.node.sensor.MuleWSNNode;Node96;0;213081;30869;0;5990;7918736.666667;91 days 15:39:36
eboracum.wsn.network.node.sensor.MuleWSNNode;Node97;0;211303;30866;0;5996;7917763.333332;91 days 15:23:57
eboracum.wsn.network.node.sensor.MuleWSNNode;Node98;0;146301;29655;0;5932;7932256.666666;91 days 19:26:41
eboracum.wsn.network.node.sensor.MuleWSNNode;Node99;0;168813;22007;0;5096;8094296.666666;93 days 16:25:0
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;378848;0
Time that first node die: Node46 89 days 8:14:24
Simulation Total Time;8107239
Total Number of Sensed Events by the WSN: 365842
Total Number of Sensed Events by the Drone: 365842
Number of Sensed Events by the Drone per Day
1;4068
2;4069
3;4073
4;4053
5;4034
6;4032
7;4058
8;4031
9;4063
10;4042
11;4006
12;4049
13;4085
14;4049
15;4008
16;4084
17;4010
18;4095
19;4035
20;3973
21;3972
22;4028
23;3998
24;4058
25;4043
26;4009
27;4006
28;4078
29;4072
30;4014
31;3980
32;4079
33;4011
34;3989
35;4070
36;4031
37;4069
38;4045
39;3952
40;4081
41;4087
42;4049
43;4025
44;4111
45;4012
46;4068
47;3999
48;4058
49;3994
50;3999
51;4027
52;4025
53;4048
54;4042
55;4049
56;3986
57;4020
58;4046
59;4023
60;4068
61;3995
62;4068
63;4000
64;4002
65;4081
66;4113
67;4043
68;4041
69;4039
70;3985
71;4050
72;4022
73;3995
74;3936
75;3986
76;4022
77;4043
78;4085
79;4068
80;4042
81;4039
82;3967
83;4106
84;4041
85;4068
86;4099
87;4096
88;3966
89;4087
90;3303
91;1709
92;1126
93;222
94;159
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death; Lifetime
eboracum.wsn.network.node.sensor.MuleWSNNode;Node0;0;204495;21940;0;5059;8100563.333332;93 days 18:11:16
eboracum.wsn.network.node.sensor.MuleWSNNode;Node1;0;187964;29531;0;5938;7931693.333333;91 days 19:15:14
eboracum.wsn.network.node.sensor.MuleWSNNode;Node2;0;209851;30901;0;6028;7912423.333332;91 days 13:54:59
eboracum.wsn.network.node.sensor.MuleWSNNode;Node3;0;212085;30798;0;6017;7914563.333333;91 days 14:29:49
eboracum.wsn.network.node.sensor.MuleWSNNode;Node4;0;213376;30552;0;5855;7941843.333332;91 days 22:6:39
eboracum.wsn.network.node.sensor.MuleWSNNode;Node5;0;213242;30829;0;6030;7912336.666667;91 days 13:52:39
eboracum.wsn.network.node.sensor.MuleWSNNode;Node6;0;213310;31101;0;5983;7919106.666665;91 days 15:45:59
eboracum.wsn.network.node.sensor.MuleWSNNode;Node7;0;211921;31019;0;6058;7907130;91 days 12:26:51
eboracum.wsn.network.node.sensor.MuleWSNNode;Node8;0;200141;30053;0;6057;7910513.333332;91 days 13:23:33
eboracum.wsn.network.node.sensor.MuleWSNNode;Node9;0;223641;22345;0;5168;8081409.999998;93 days 12:50:18
eboracum.wsn.network.node.sensor.MuleWSNNode;Node10;0;178164;29362;0;5883;7941236.666666;91 days 21:55:26
eboracum.wsn.network.node.sensor.MuleWSNNode;Node11;0;291415;38623;0;6676;7780843.333332;90 days 1:21:1
eboracum.wsn.network.node.sensor.MuleWSNNode;Node12;0;363059;39981;0;6903;7739239.999997;89 days 13:49:38
eboracum.wsn.network.node.sensor.MuleWSNNode;Node13;0;366474;40164;1;6896;7739773.333331;89 days 13:56:44
eboracum.wsn.network.node.sensor.MuleWSNNode;Node14;0;369446;39958;0;6795;7756956.666663;89 days 18:44:33
eboracum.wsn.network.node.sensor.MuleWSNNode;Node15;0;368459;40533;0;6958;7728416.666665;89 days 10:47:47
eboracum.wsn.network.node.sensor.MuleWSNNode;Node16;0;367658;40725;0;7047;7713239.999997;89 days 6:34:43
eboracum.wsn.network.node.sensor.MuleWSNNode;Node17;0;366316;40221;0;6878;7742523.333331;89 days 14:42:13
eboracum.wsn.network.node.sensor.MuleWSNNode;Node18;0;299705;39030;0;6805;7758416.666666;89 days 19:7:5
eboracum.wsn.network.node.sensor.MuleWSNNode;Node19;0;196749;29761;0;5952;7928636.666665;91 days 18:26:8
eboracum.wsn.network.node.sensor.MuleWSNNode;Node20;0;191646;30710;0;5965;7923349.999999;91 days 16:57:52
eboracum.wsn.network.node.sensor.MuleWSNNode;Node21;0;347188;39717;0;6765;7762659.999998;89 days 20:18:47
eboracum.wsn.network.node.sensor.MuleWSNNode;Node22;0;374554;40829;0;6746;7762056.666663;89 days 20:8:12
eboracum.wsn.network.node.sensor.MuleWSNNode;Node23;0;378368;40969;0;6791;7754239.999997;89 days 17:57:41
eboracum.wsn.network.node.sensor.MuleWSNNode;Node24;0;379240;41018;0;6787;7754729.999997;89 days 18:7:40
eboracum.wsn.network.node.sensor.MuleWSNNode;Node25;0;378859;41438;0;6904;7734219.999997;89 days 12:23:49
eboracum.wsn.network.node.sensor.MuleWSNNode;Node26;0;378069;41437;0;7022;7714953.33333;89 days 7:3:26
eboracum.wsn.network.node.sensor.MuleWSNNode;Node27;0;375786;40940;0;6718;7766259.999997;89 days 21:18:39
eboracum.wsn.network.node.sensor.MuleWSNNode;Node28;0;362137;39737;0;6779;7760306.666663;89 days 19:38:54
eboracum.wsn.network.node.sensor.MuleWSNNode;Node29;0;206618;30625;0;5970;7922816.666665;91 days 16:48:32
eboracum.wsn.network.node.sensor.MuleWSNNode;Node30;0;194000;31181;0;6143;7892706.666666;91 days 8:27:26
eboracum.wsn.network.node.sensor.MuleWSNNode;Node31;0;347648;40376;0;6935;7732696.666664;89 days 12:0:26
eboracum.wsn.network.node.sensor.MuleWSNNode;Node32;0;375492;41252;0;6878;7739086.666664;89 days 13:44:49
eboracum.wsn.network.node.sensor.MuleWSNNode;Node33;0;378846;41494;0;6967;7723743.33333;89 days 9:29:48
eboracum.wsn.network.node.sensor.MuleWSNNode;Node34;0;379678;41263;0;6956;7726313.333331;89 days 10:12:16
eboracum.wsn.network.node.sensor.MuleWSNNode;Node35;0;380496;41241;0;6887;7737653.33333;89 days 13:22:25
eboracum.wsn.network.node.sensor.MuleWSNNode;Node36;0;380610;41309;0;6825;7747553.333331;89 days 16:6:0
eboracum.wsn.network.node.sensor.MuleWSNNode;Node37;0;376924;40841;0;6824;7749276.666664;89 days 16:34:42
eboracum.wsn.network.node.sensor.MuleWSNNode;Node38;0;364178;39866;0;6828;7751873.333331;89 days 17:19:1
eboracum.wsn.network.node.sensor.MuleWSNNode;Node39;0;209588;30680;0;5960;7924266.666665;91 days 17:12:13
eboracum.wsn.network.node.sensor.MuleWSNNode;Node40;0;193957;31257;0;6034;7910256.666666;91 days 13:19:56
eboracum.wsn.network.node.sensor.MuleWSNNode;Node41;0;345853;40358;0;6882;7741413.333332;89 days 14:24:20
eboracum.wsn.network.node.sensor.MuleWSNNode;Node42;0;374358;41269;0;6870;7740336.666665;89 days 14:7:47
eboracum.wsn.network.node.sensor.MuleWSNNode;Node43;0;379205;41373;0;6980;7722023.333331;89 days 9:0:35
eboracum.wsn.network.node.sensor.MuleWSNNode;Node44;0;381778;41033;1;6778;7756149.999998;89 days 18:29:15
eboracum.wsn.network.node.sensor.MuleWSNNode;Node45;0;381760;41074;0;6796;7753076.666665;89 days 17:38:12
eboracum.wsn.network.node.sensor.MuleWSNNode;Node46;0;381279;41229;0;6926;7731323.333332;89 days 11:36:25
eboracum.wsn.network.node.sensor.MuleWSNNode;Node47;0;374677;41058;0;6841;7745776.666665;89 days 15:36:33
eboracum.wsn.network.node.sensor.MuleWSNNode;Node48;0;358732;39944;0;6791;7757656.666665;89 days 18:54:52
eboracum.wsn.network.node.sensor.MuleWSNNode;Node49;0;207526;30532;0;5962;7924433.333332;91 days 17:14:53
eboracum.wsn.network.node.sensor.MuleWSNNode;Node50;0;192317;31332;0;6164;7888773.333332;91 days 7:20:36
eboracum.wsn.network.node.sensor.MuleWSNNode;Node51;0;341393;40353;0;6904;7737833.333332;89 days 13:24:22
eboracum.wsn.network.node.sensor.MuleWSNNode;Node52;0;372597;41086;0;6799;7752543.333331;89 days 17:29:16
eboracum.wsn.network.node.sensor.MuleWSNNode;Node53;0;379977;41084;0;6861;7742426.666665;89 days 14:41:30
eboracum.wsn.network.node.sensor.MuleWSNNode;Node54;0;381457;40736;1;6747;7762203.333331;89 days 20:10:20
eboracum.wsn.network.node.sensor.MuleWSNNode;Node55;0;381043;41046;0;6893;7737323.333332;89 days 13:16:37
eboracum.wsn.network.node.sensor.MuleWSNNode;Node56;0;380815;41459;0;6954;7725983.333331;89 days 10:6:36
eboracum.wsn.network.node.sensor.MuleWSNNode;Node57;0;373925;41196;1;6853;7743353.333332;89 days 14:56:34
eboracum.wsn.network.node.sensor.MuleWSNNode;Node58;0;353857;39928;0;6857;7746929.999998;89 days 15:56:7
eboracum.wsn.network.node.sensor.MuleWSNNode;Node59;0;204208;30568;0;5869;7939503.333332;91 days 21:27:28
eboracum.wsn.network.node.sensor.MuleWSNNode;Node60;0;193780;31161;0;6088;7901756.666666;91 days 10:56:10
eboracum.wsn.network.node.sensor.MuleWSNNode;Node61;0;343145;40326;0;6857;7745603.333331;89 days 15:33:24
eboracum.wsn.network.node.sensor.MuleWSNNode;Node62;0;372348;41056;0;6853;7743823.33333;89 days 15:3:51
eboracum.wsn.network.node.sensor.MuleWSNNode;Node63;0;377665;40978;0;6860;7742939.999997;89 days 14:50:5
eboracum.wsn.network.node.sensor.MuleWSNNode;Node64;0;380082;40574;0;6714;7768133.33333;89 days 21:50:58
eboracum.wsn.network.node.sensor.MuleWSNNode;Node65;0;380141;40975;0;6810;7751116.666664;89 days 17:6:30
eboracum.wsn.network.node.sensor.MuleWSNNode;Node66;0;379690;41203;0;6909;7734189.999997;89 days 12:23:49
eboracum.wsn.network.node.sensor.MuleWSNNode;Node67;0;372686;41236;0;6849;7743876.666664;89 days 15:6:52
eboracum.wsn.network.node.sensor.MuleWSNNode;Node68;0;353784;40147;0;6868;7744403.333331;89 days 15:15:13
eboracum.wsn.network.node.sensor.MuleWSNNode;Node69;0;205144;30738;0;6011;7915743.333332;91 days 14:49:16
eboracum.wsn.network.node.sensor.MuleWSNNode;Node70;0;192476;30800;0;5974;7921579.999999;91 days 16:26:32
eboracum.wsn.network.node.sensor.MuleWSNNode;Node71;0;340192;40166;0;6904;7738459.999997;89 days 13:34:28
eboracum.wsn.network.node.sensor.MuleWSNNode;Node72;0;370272;41148;0;6845;7744823.333331;89 days 15:21:34
eboracum.wsn.network.node.sensor.MuleWSNNode;Node73;0;376426;40764;0;6852;7744959.999997;89 days 15:24:18
eboracum.wsn.network.node.sensor.MuleWSNNode;Node74;0;378148;40757;0;6729;7765073.33333;89 days 20:57:59
eboracum.wsn.network.node.sensor.MuleWSNNode;Node75;0;378581;41018;0;6851;7744276.666663;89 days 15:12:34
eboracum.wsn.network.node.sensor.MuleWSNNode;Node76;0;378541;41051;0;6816;7749883.333331;89 days 16:46:36
eboracum.wsn.network.node.sensor.MuleWSNNode;Node77;0;368265;41265;0;6909;7733979.999997;89 days 12:19:50
eboracum.wsn.network.node.sensor.MuleWSNNode;Node78;0;351008;40286;0;6826;7750799.999997;89 days 17:1:48
eboracum.wsn.network.node.sensor.MuleWSNNode;Node79;0;205786;30832;0;6001;7917066.666665;91 days 15:12:47
eboracum.wsn.network.node.sensor.MuleWSNNode;Node80;0;181311;29475;0;5875;7942166.666666;91 days 22:10:59
eboracum.wsn.network.node.sensor.MuleWSNNode;Node81;0;277040;39017;0;6847;7751603.333333;89 days 17:15:36
eboracum.wsn.network.node.sensor.MuleWSNNode;Node82;0;354428;39871;0;6855;7747446.666665;89 days 16:6:0
eboracum.wsn.network.node.sensor.MuleWSNNode;Node83;0;368114;39791;0;6666;7778583.33333;90 days 0:44:14
eboracum.wsn.network.node.sensor.MuleWSNNode;Node84;0;367772;40056;0;6886;7741766.666665;89 days 14:29:53
eboracum.wsn.network.node.sensor.MuleWSNNode;Node85;0;367885;40305;0;7000;7722316.666663;89 days 9:5:46
eboracum.wsn.network.node.sensor.MuleWSNNode;Node86;0;369303;40187;0;6756;7762563.333331;89 days 20:16:56
eboracum.wsn.network.node.sensor.MuleWSNNode;Node87;0;362584;40592;0;6996;7722013.33333;89 days 9:0:35
eboracum.wsn.network.node.sensor.MuleWSNNode;Node88;0;293196;39619;0;6979;7728033.333332;89 days 10:40:58
eboracum.wsn.network.node.sensor.MuleWSNNode;Node89;0;145061;29990;0;5995;7920850;91 days 16:14:37
eboracum.wsn.network.node.sensor.MuleWSNNode;Node90;0;199034;21867;0;5020;8107176.666665;93 days 20:0:39
eboracum.wsn.network.node.sensor.MuleWSNNode;Node91;0;182702;29606;1;5952;7929153.333332;91 days 18:32:40
eboracum.wsn.network.node.sensor.MuleWSNNode;Node92;0;203262;30687;0;5954;7925220;91 days 17:27:1
eboracum.wsn.network.node.sensor.MuleWSNNode;Node93;0;212441;30618;0;5975;7922023.333332;91 days 16:34:41
eboracum.wsn.network.node.sensor.MuleWSNNode;Node94;0;212673;30989;0;6051;7908373.333333;91 days 12:47:4
eboracum.wsn.network.node.sensor.MuleWSNNode;Node95;0;213227;31101;0;6041;7909633.333332;91 days 13:9:9
eboracum.wsn.network.node.sensor.MuleWSNNode;Node96;0;213621;30882;0;5974;7921306.666667;91 days 16:21:56
eboracum.wsn.network.node.sensor.MuleWSNNode;Node97;0;212163;31330;0;6137;7893189.999999;
eboracum.wsn.network.node.sensor.MuleWSNNode;Node98;0;147667;30345;0;6110;7900883.333333;91 days 10:41:55
eboracum.wsn.network.node.sensor.MuleWSNNode;Node99;0;169644;22383;0;5139;8086020;93 days 14:7:24
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;378931;0
Time that first node die: Node16 89 days 6:34:43
Simulation Total Time;8099883
Total Number of Sensed Events by the WSN: 365873
Total Number of Sensed Events by the Drone: 365873
Number of Sensed Events by the Drone per Day
1;4059
2;4063
3;4006
4;4125
5;4040
6;4037
7;3998
8;4026
9;4051
10;4085
11;4039
12;4100
13;4041
14;4007
15;4066
16;4058
17;4021
18;4033
19;4040
20;4100
21;4103
22;4058
23;4079
